"","county_fips","state","county","county_collectivism_score","avg_county_collectivism_score"
"1132",22107,"Louisiana","Tensas",29.317580839171,74.7772465870679
"1133",22109,"Louisiana","Terrebonne",44.0271004972963,74.7772465870679
"1134",22111,"Louisiana","Union",38.2244949399075,74.7772465870679
"1135",22113,"Louisiana","Vermilion",40.1898833856364,74.7772465870679
"1136",22115,"Louisiana","Vernon",41.1104358786233,74.7772465870679
"1137",22117,"Louisiana","Washington",39.9158110268813,74.7772465870679
"1138",22119,"Louisiana","Webster",38.3896204400358,74.7772465870679
"1139",22121,"Louisiana","West Baton Rouge",44.2571769101569,74.7772465870679
"1140",22123,"Louisiana","West Carroll",40.4342726418756,74.7772465870679
"1141",22125,"Louisiana","West Feliciana",31.7883112587347,74.7772465870679
"1142",22127,"Louisiana","Winn",38.3877948603415,74.7772465870679
"1143",23001,"Maine","Androscoggin",31.9569079610803,4.70926195539115
"1144",23003,"Maine","Aroostook",31.0291300092149,4.70926195539115
"1145",23005,"Maine","Cumberland",30.12676898706,4.70926195539115
"1146",23007,"Maine","Franklin",26.1854512901653,4.70926195539115
"1147",23009,"Maine","Hancock",23.3719798595084,4.70926195539115
"1148",23011,"Maine","Kennebec",27.9865077460442,4.70926195539115
"1149",23013,"Maine","Knox",24.6980217876831,4.70926195539115
"1150",23015,"Maine","Lincoln",23.7388810496983,4.70926195539115
"1151",23017,"Maine","Oxford",26.1447886941287,4.70926195539115
"1152",23019,"Maine","Penobscot",26.7954216984874,4.70926195539115
"1153",23021,"Maine","Piscataquis",26.0232594897634,4.70926195539115
"1154",23023,"Maine","Sagadahoc",28.848936266996,4.70926195539115
"1155",23025,"Maine","Somerset",28.073596308859,4.70926195539115
"1156",23027,"Maine","Waldo",26.2468783029569,4.70926195539115
"1157",23029,"Maine","Washington",24.5480681764938,4.70926195539115
"1158",23031,"Maine","York",30.295347046334,4.70926195539115
"1159",24001,"Maryland","Allegany",29.6536587346065,59.9528975472986
"1160",24003,"Maryland","Anne Arundel",36.778852861647,59.9528975472986
"1161",24005,"Maryland","Baltimore",34.9231302281158,59.9528975472986
"1162",24009,"Maryland","Calvert",40.4708761704386,59.9528975472986
"1163",24011,"Maryland","Caroline",35.8984485696266,59.9528975472986
"1164",24013,"Maryland","Carroll",37.1501329025493,59.9528975472986
"1165",24015,"Maryland","Cecil",39.9381022922259,59.9528975472986
"1166",24017,"Maryland","Charles",43.2747297423008,59.9528975472986
"1167",24019,"Maryland","Dorchester",31.2749751874012,59.9528975472986
"1168",24021,"Maryland","Frederick",39.58075148172,59.9528975472986
"1169",24023,"Maryland","Garrett",31.1138192731107,59.9528975472986
"1170",24025,"Maryland","Harford",38.7000411356872,59.9528975472986
"1171",24027,"Maryland","Howard",42.0261454788533,59.9528975472986
"1172",24029,"Maryland","Kent",28.226163458552,59.9528975472986
"1173",24031,"Maryland","Montgomery",43.1440729818498,59.9528975472986
"1174",24033,"Maryland","Prince Georges",44.3244497478155,59.9528975472986
"1175",24035,"Maryland","Queen Annes",37.4069646980713,59.9528975472986
"1176",24037,"Maryland","St Marys",39.7982949572463,59.9528975472986
"1177",24039,"Maryland","Somerset",33.5693290032772,59.9528975472986
"1178",24041,"Maryland","Talbot",28.1018767587661,59.9528975472986
"1179",24043,"Maryland","Washington",37.2426782156081,59.9528975472986
"1180",24045,"Maryland","Wicomico",38.4140478650299,59.9528975472986
"1181",24047,"Maryland","Worcester",32.9254493172622,59.9528975472986
"1182",24510,"Maryland","Baltimore City",33.6280382897108,59.9528975472986
"1183",25001,"Massachusetts","Barnstable",27.1497379552801,43.0090367920239
"1184",25003,"Massachusetts","Berkshire",28.7834223856047,43.0090367920239
"1185",25005,"Massachusetts","Bristol",36.8567415562178,43.0090367920239
"1186",25007,"Massachusetts","Dukes",27.5214140443674,43.0090367920239
"1187",25009,"Massachusetts","Essex",36.9104437987725,43.0090367920239
"1188",25011,"Massachusetts","Franklin",25.5904920598263,43.0090367920239
"1189",25013,"Massachusetts","Hampden",34.6685610928611,43.0090367920239
"1190",25015,"Massachusetts","Hampshire",29.6333770084038,43.0090367920239
"1191",25017,"Massachusetts","Middlesex",39.9639330867646,43.0090367920239
"1192",25019,"Massachusetts","Nantucket",32.4764856448718,43.0090367920239
"1193",25021,"Massachusetts","Norfolk",38.6076814224362,43.0090367920239
"1194",25023,"Massachusetts","Plymouth",37.5389807330832,43.0090367920239
"1195",25025,"Massachusetts","Suffolk",40.0028964609632,43.0090367920239
"1196",25027,"Massachusetts","Worcester",36.2283855246884,43.0090367920239
"1197",26001,"Michigan","Alcona",28.4108247151687,38.444459190583
"1198",26003,"Michigan","Alger",33.6963697683315,38.444459190583
"1199",26005,"Michigan","Allegan",38.9519408968365,38.444459190583
"1200",26007,"Michigan","Alpena",28.131043010986,38.444459190583
"1201",26009,"Michigan","Antrim",33.4685563937526,38.444459190583
"1202",26011,"Michigan","Arenac",29.2351338185627,38.444459190583
"1203",26013,"Michigan","Baraga",30.8753956333028,38.444459190583
"1204",26015,"Michigan","Barry",33.7311816787489,38.444459190583
"1205",26017,"Michigan","Bay",29.3714624990768,38.444459190583
"1206",26019,"Michigan","Benzie",31.8115789032237,38.444459190583
"1207",26021,"Michigan","Berrien",34.0096770105533,38.444459190583
"1208",26023,"Michigan","Branch",35.3598402614478,38.444459190583
"1209",26025,"Michigan","Calhoun",31.8668220138521,38.444459190583
"1210",26027,"Michigan","Cass",36.5615793919407,38.444459190583
"1211",26029,"Michigan","Charlevoix",34.4790146388123,38.444459190583
"1212",26031,"Michigan","Cheboygan",31.675811664019,38.444459190583
"1213",26033,"Michigan","Chippewa",30.4323995479159,38.444459190583
"1214",26035,"Michigan","Clare",30.6619843753308,38.444459190583
"1215",26037,"Michigan","Clinton",35.7813079238696,38.444459190583
"1216",26039,"Michigan","Crawford",30.7046684971359,38.444459190583
"1217",26041,"Michigan","Delta",34.000518953365,38.444459190583
"1218",26043,"Michigan","Dickinson",32.6660944446612,38.444459190583
"1219",26045,"Michigan","Eaton",33.6832074921626,38.444459190583
"1220",26047,"Michigan","Emmet",35.22579718179,38.444459190583
"1221",26049,"Michigan","Genesee",34.3230329547826,38.444459190583
"1222",26051,"Michigan","Gladwin",33.23966494783,38.444459190583
"1223",26053,"Michigan","Gogebic",25.9314925618739,38.444459190583
"1224",26055,"Michigan","Grand Traverse",31.4976581876011,38.444459190583
"1225",26057,"Michigan","Gratiot",31.9029738819638,38.444459190583
"1226",26059,"Michigan","Hillsdale",32.3169513134845,38.444459190583
"1227",26061,"Michigan","Houghton",32.1533091160004,38.444459190583
"1228",26063,"Michigan","Huron",28.8259940572161,38.444459190583
"1229",26065,"Michigan","Ingham",34.0383548294827,38.444459190583
"1230",26067,"Michigan","Ionia",34.8809971930942,38.444459190583
"1231",26069,"Michigan","Iosco",25.3430857869442,38.444459190583
"1232",26071,"Michigan","Iron",25.1445470981544,38.444459190583
"1233",26073,"Michigan","Isabella",35.408556736948,38.444459190583
"1234",26075,"Michigan","Jackson",31.2859730795773,38.444459190583
"1235",26077,"Michigan","Kalamazoo",33.5442404033723,38.444459190583
"1236",26079,"Michigan","Kalkaska",31.1830643096628,38.444459190583
"1237",26081,"Michigan","Kent",37.0305336959745,38.444459190583
"1238",26083,"Michigan","Keweenaw",27.5361010924844,38.444459190583
"1239",26085,"Michigan","Lake",25.9115015784643,38.444459190583
"1240",26087,"Michigan","Lapeer",38.6146230023351,38.444459190583
"1241",26089,"Michigan","Leelanau",27.6323434332308,38.444459190583
"1242",26091,"Michigan","Lenawee",32.9265051251369,38.444459190583
"1243",26093,"Michigan","Livingston",36.8435701591004,38.444459190583
"1244",26095,"Michigan","Luce",32.490731720973,38.444459190583
"1245",26097,"Michigan","Mackinac",34.0162648328307,38.444459190583
"1246",26099,"Michigan","Macomb",35.5381168753077,38.444459190583
"1247",26101,"Michigan","Manistee",29.0402869842975,38.444459190583
"1248",26103,"Michigan","Marquette",34.0706452450426,38.444459190583
"1249",26105,"Michigan","Mason",33.303834242667,38.444459190583
"1250",26107,"Michigan","Mecosta",32.4768578884731,38.444459190583
"1251",26109,"Michigan","Menominee",31.9932824004463,38.444459190583
"1252",26111,"Michigan","Midland",34.083864594537,38.444459190583
"1253",26113,"Michigan","Missaukee",35.9440275766443,38.444459190583
"1254",26115,"Michigan","Monroe",34.9018479833362,38.444459190583
"1255",26117,"Michigan","Montcalm",34.9746872847725,38.444459190583
"1256",26119,"Michigan","Montmorency",30.8511453960779,38.444459190583
"1257",26121,"Michigan","Muskegon",35.7895159786955,38.444459190583
"1258",26123,"Michigan","Newaygo",37.5896227987895,38.444459190583
"1259",26125,"Michigan","Oakland",34.7461009740415,38.444459190583
"1260",26127,"Michigan","Oceana",36.5956383302949,38.444459190583
"1261",26129,"Michigan","Ogemaw",32.0546860779395,38.444459190583
"1262",26131,"Michigan","Ontonagon",28.61281798876,38.444459190583
"1263",26133,"Michigan","Osceola",36.5955090532093,38.444459190583
"1264",26135,"Michigan","Oscoda",29.4265120927677,38.444459190583
"1265",26137,"Michigan","Otsego",34.4534107585851,38.444459190583
"1266",26139,"Michigan","Ottawa",40.919137042647,38.444459190583
"1267",26141,"Michigan","Presque Isle",33.048737650287,38.444459190583
"1268",26143,"Michigan","Roscommon",26.1562887877849,38.444459190583
"1269",26145,"Michigan","Saginaw",34.6563180514319,38.444459190583
"1270",26147,"Michigan","St Clair",34.4848077583188,38.444459190583
"1271",26149,"Michigan","St Joseph",38.1993909604626,38.444459190583
"1272",26151,"Michigan","Sanilac",32.5353075621112,38.444459190583
"1273",26153,"Michigan","Schoolcraft",32.2619705507491,38.444459190583
"1274",26155,"Michigan","Shiawassee",32.7528856404325,38.444459190583
"1275",26157,"Michigan","Tuscola",32.7796647700353,38.444459190583
"1276",26159,"Michigan","Van Buren",37.3210054782273,38.444459190583
"1277",26161,"Michigan","Washtenaw",36.3338191411643,38.444459190583
"1278",26163,"Michigan","Wayne",36.0624536707653,38.444459190583
"1279",26165,"Michigan","Wexford",34.66379579062,38.444459190583
"1280",27001,"Minnesota","Aitkin",29.5147795572585,52.9627480072948
"1281",27003,"Minnesota","Anoka",39.5824059523846,52.9627480072948
"1282",27005,"Minnesota","Becker",33.68687801049,52.9627480072948
"1283",27007,"Minnesota","Beltrami",37.4523255004554,52.9627480072948
"1284",27009,"Minnesota","Benton",34.4118448196476,52.9627480072948
"1285",27011,"Minnesota","Big Stone",31.6883166020115,52.9627480072948
"1286",27013,"Minnesota","Blue Earth",38.9497504776252,52.9627480072948
"1287",27015,"Minnesota","Brown",35.0331586797022,52.9627480072948
"1288",27017,"Minnesota","Carlton",35.702726129886,52.9627480072948
"1289",27019,"Minnesota","Carver",40.8021076616266,52.9627480072948
"1290",27021,"Minnesota","Cass",33.2949470005357,52.9627480072948
"1291",27023,"Minnesota","Chippewa",33.9732891426724,52.9627480072948
"1292",27025,"Minnesota","Chisago",41.2292811097387,52.9627480072948
"1293",27027,"Minnesota","Clay",35.8130713045295,52.9627480072948
"1294",27029,"Minnesota","Clearwater",36.3397233351661,52.9627480072948
"1295",27031,"Minnesota","Cook",29.0730467118338,52.9627480072948
"1296",27033,"Minnesota","Cottonwood",33.0776339986164,52.9627480072948
"1297",27035,"Minnesota","Crow Wing",33.6599965528413,52.9627480072948
"1298",27037,"Minnesota","Dakota",39.8309400766317,52.9627480072948
"1299",27039,"Minnesota","Dodge",42.025198957158,52.9627480072948
"1300",27041,"Minnesota","Douglas",35.1017426098897,52.9627480072948
"1301",27043,"Minnesota","Faribault",32.8525119690618,52.9627480072948
"1302",27045,"Minnesota","Fillmore",37.6831000321134,52.9627480072948
"1303",27047,"Minnesota","Freeborn",33.6034531922181,52.9627480072948
"1304",27049,"Minnesota","Goodhue",33.5784480500105,52.9627480072948
"1305",27051,"Minnesota","Grant",32.2562314601961,52.9627480072948
"1306",27053,"Minnesota","Hennepin",35.3016287885313,52.9627480072948
"1307",27055,"Minnesota","Houston",35.8493410969674,52.9627480072948
"1308",27057,"Minnesota","Hubbard",32.6693538892719,52.9627480072948
"1309",27059,"Minnesota","Isanti",33.2644926081964,52.9627480072948
"1310",27061,"Minnesota","Itasca",33.7687441883555,52.9627480072948
"1311",27063,"Minnesota","Jackson",33.0737264047477,52.9627480072948
"1312",27065,"Minnesota","Kanabec",33.9341738321583,52.9627480072948
"1313",27067,"Minnesota","Kandiyohi",41.1422702140935,52.9627480072948
"1314",27069,"Minnesota","Kittson",31.711899470814,52.9627480072948
"1315",27071,"Minnesota","Koochiching",30.6933273811698,52.9627480072948
"1316",27073,"Minnesota","Lac qui Parle",35.8711030919822,52.9627480072948
"1317",27075,"Minnesota","Lake",31.7526668421888,52.9627480072948
"1318",27077,"Minnesota","Lake of the Woods",29.1646038922774,52.9627480072948
"1319",27079,"Minnesota","Le Sueur",36.2210262675354,52.9627480072948
"1320",27081,"Minnesota","Lincoln",32.5864433954976,52.9627480072948
"1321",27083,"Minnesota","Lyon",35.5885210205639,52.9627480072948
"1322",27085,"Minnesota","Mcleod",35.1285117058561,52.9627480072948
"1323",27087,"Minnesota","Mahnomen",37.0760945030815,52.9627480072948
"1324",27089,"Minnesota","Marshall",32.3896223331006,52.9627480072948
"1325",27091,"Minnesota","Martin",33.8934411598716,52.9627480072948
"1326",27093,"Minnesota","Meeker",35.7863652179426,52.9627480072948
"1327",27095,"Minnesota","Mille Lacs",37.3051963038427,52.9627480072948
"1328",27097,"Minnesota","Morrison",36.5476857355008,52.9627480072948
"1329",27099,"Minnesota","Mower",40.4087255802831,52.9627480072948
"1330",27101,"Minnesota","Murray",33.8065976064243,52.9627480072948
"1331",27103,"Minnesota","Nicollet",33.7323482368579,52.9627480072948
"1332",27105,"Minnesota","Nobles",42.4051843338605,52.9627480072948
"1333",27107,"Minnesota","Norman",35.6598434067072,52.9627480072948
"1334",27109,"Minnesota","Olmsted",40.6493653601357,52.9627480072948
"1335",27111,"Minnesota","Otter Tail",35.4208459840126,52.9627480072948
"1336",27113,"Minnesota","Pennington",32.4643295022467,52.9627480072948
"1337",27115,"Minnesota","Pine",34.5268635640119,52.9627480072948
"1338",27117,"Minnesota","Pipestone",34.2718161211361,52.9627480072948
"1339",27119,"Minnesota","Polk",35.2233300569824,52.9627480072948
"1340",27121,"Minnesota","Pope",34.390082547416,52.9627480072948
"1341",27123,"Minnesota","Ramsey",35.6680393938727,52.9627480072948
"1342",27125,"Minnesota","Red Lake",37.2222037400005,52.9627480072948
"1343",27127,"Minnesota","Redwood",34.8450617386142,52.9627480072948
"1344",27129,"Minnesota","Renville",32.4044498089539,52.9627480072948
"1345",27131,"Minnesota","Rice",37.1279942243176,52.9627480072948
"1346",27133,"Minnesota","Rock",35.218026284927,52.9627480072948
"1347",27135,"Minnesota","Roseau",36.3682386738031,52.9627480072948
"1348",27137,"Minnesota","St Louis",30.4684027590944,52.9627480072948
"1349",27139,"Minnesota","Scott",44.3204560503091,52.9627480072948
"1350",27141,"Minnesota","Sherburne",40.3566544843916,52.9627480072948
"1351",27143,"Minnesota","Sibley",34.7910810551632,52.9627480072948
"1352",27145,"Minnesota","Stearns",37.0357841983861,52.9627480072948
"1353",27147,"Minnesota","Steele",34.3299675448834,52.9627480072948
"1354",27149,"Minnesota","Stevens",40.595091237749,52.9627480072948
"1355",27151,"Minnesota","Swift",30.7823145254906,52.9627480072948
"1356",27153,"Minnesota","Todd",36.7388306291096,52.9627480072948
"1357",27155,"Minnesota","Traverse",29.1408563509974,52.9627480072948
"1358",27157,"Minnesota","Wabasha",37.4295758408099,52.9627480072948
"1359",27159,"Minnesota","Wadena",36.0084701147017,52.9627480072948
"1360",27161,"Minnesota","Waseca",37.2878337086169,52.9627480072948
"1361",27163,"Minnesota","Washington",39.6228603872685,52.9627480072948
"1362",27165,"Minnesota","Watonwan",37.9993646813601,52.9627480072948
"1363",27167,"Minnesota","Wilkin",28.5377790159838,52.9627480072948
"1364",27169,"Minnesota","Winona",32.9916231076107,52.9627480072948
"1365",27171,"Minnesota","Wright",40.1092713149046,52.9627480072948
"1366",27173,"Minnesota","Yellow Medicine",37.379264067064,52.9627480072948
"1367",28001,"Mississippi","Adams",37.2743579018043,79.5817603083758
"1368",28003,"Mississippi","Alcorn",36.1971202270813,79.5817603083758
"1369",28005,"Mississippi","Amite",33.975594450763,79.5817603083758
"1370",28007,"Mississippi","Attala",38.1816330797286,79.5817603083758
"1371",28009,"Mississippi","Benton",37.508909830004,79.5817603083758
"1372",28011,"Mississippi","Bolivar",38.220524185044,79.5817603083758
"1373",28013,"Mississippi","Calhoun",43.6634744765737,79.5817603083758
"1374",28015,"Mississippi","Carroll",39.3990764198136,79.5817603083758
"1375",28017,"Mississippi","Chickasaw",38.058063179425,79.5817603083758
"1376",28019,"Mississippi","Choctaw",41.4600767833876,79.5817603083758
"1377",28021,"Mississippi","Claiborne",32.3478902048221,79.5817603083758
"1378",28023,"Mississippi","Clarke",39.0520604850761,79.5817603083758
"1379",28025,"Mississippi","Clay",36.6735643428421,79.5817603083758
"1380",28027,"Mississippi","Coahoma",39.5651303254766,79.5817603083758
"1381",28029,"Mississippi","Copiah",39.6500645558053,79.5817603083758
"1382",28031,"Mississippi","Covington",41.4415143206904,79.5817603083758
"1383",28033,"Mississippi","DeSoto",45.2411125469774,79.5817603083758
"1384",28035,"Mississippi","Forrest",39.9955295971682,79.5817603083758
"1385",28037,"Mississippi","Franklin",44.6280809702754,79.5817603083758
"1386",28039,"Mississippi","George",42.8673258362902,79.5817603083758
"1387",28041,"Mississippi","Greene",41.0538836114808,79.5817603083758
"1388",28043,"Mississippi","Grenada",40.5570291238667,79.5817603083758
"1389",28045,"Mississippi","Hancock",34.5453175166164,79.5817603083758
"1390",28047,"Mississippi","Harrison",37.7926108526139,79.5817603083758
